lon;lat;m_name;address;m_type;sq_km_id
37.724652;55.487882;Мебельная фабрика фанеровки Венеция;142030 Моск.обл., Домодедовский р-н, д.Павловское, ул. Вокзальная, д.21а;"Мебельные фабрики    (Лесная промышленность)";3181
37.918526;55.959636;Пивоваренный завод Victory Art Brew;Россия, Московская область, Ивантеевка, улица Толмачёва, 49;"Пивоваренные заводы    (Пищевая и с/х промышленность)";7459
37.532574;55.6394;Завод пластичных смазок ХимПром;117342, г.Москва, ул. Миклухо-Маклая , дом 34, пом IV ком 26 оф 6;"Химическая и нефтехимическая промышленность    (Производители ГСМ)";4561
37.628226;55.901455;Завод ВИСТА/Vista;Московская область, Мытищинский район, п. Нагорное, ул. Центральная, вл.3, стр. 3;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";6946
37.621947;55.684503;Веломотозавод Янтарь;Московская область, Москва, Варшавское шоссе, д.26;"Прочие промышленные производства    (Производители спортивного оборудования)";4978
37.288232;55.671935;Внуковский завод огнеупорных изделий;143000 Московская Область, г. Одинцово, ул. Союзная, д.7.;"Металлургия    (Производители огнеупоров)";4790
37.755006;55.562317;Завод весового оборудования ЗВО;42700, Московская область, Ленинский район г. Видное, Территория ГИАП, офис 147;"Промышленное оборудование    (Производители весового оборудования)";3839
37.29284;55.671686;Завод Фасадных Термопанелей Аляска;Россия, Московская область, Одинцово, Транспортная улица, 2;"Производители композитных материалов и утеплителей    (Строительные и отделочные материалы)";4790
37.544018;55.890749;Фабрика Вентиляции Техностройальянс;127411, Россия, г. Москва, Дмитровское шоссе, д.110. Территория завода ЛЭМЗ;"Промышленное оборудование    (Производители вентиляционного оборудования)";6858
37.444566;55.883454;Завод спецавтотехники Транслес;141400, Московская обл., г. Химки, ул. Ленинградская д.1 офис 1425;"Транспорт и спецтехника    (Заводы автофургонов и прицепов)";6769
37.646327;55.714648;Кондитерская фабрика Тореро;г. Москва, Павелецкая набережная, д.2, стр.5;"Кондитерские фабрики    (Пищевая и с/х промышленность)";5226
37.772307;55.706168;Фабрика Требити;г. Москва, ул. Волгоградский проспект, д.135, корп.3;"Строительные и отделочные материалы    (Производители отделочных материалов)";5153
37.566746;55.811017;Кондитерская фабрика Тортарик;Москва, ул.Тимирязевская, д.17;"Кондитерские фабрики    (Пищевая и с/х промышленность)";6122
37.394709;55.726299;Универсалзавод;г. Москва, м. Молодежная , ул. Горбунова 2, стр 46;"Крановые заводы    (Машиностроение и металлообработка)";5290
37.525989;55.922313;Производственное объединение Тонкий Органический Синтез;141700, Московская обл., Долгопрудный г, Лихачевский проезд, дом 5;"Химические заводы    (Химическая и нефтехимическая промышленность)";7103
37.30804;55.492956;Троицкая камвольная фабрика;108841, Россия, г.Москва, г.Троицк, Фабричная площадь, дом 1;"Легкая промышленность    (Производители пряжи, тканей, ниток)";3151
37.539635;55.900658;Союз Заводов;127411, г . Москва , Дмитровское шоссе, д. 157 стр. 9 офис 9279;"Производители бумажной и картонной тары    (Лесная промышленность)";6940
37.5501;55.427882;Швейная фабрика Новая Звезда;Московская область, Подольск, ул. Комсомольская, 1;"Швейные фабрики    (Легкая промышленность)";2595
37.703209;55.73038;Таганский мясокомбинат;109029, г.Москва, Автомобильный проезд, д.8;"Мясоперерабатывающие заводы    (Пищевая и с/х промышленность)";5394
37.820547;55.92488;Калининградская трикотажная фабрика-М;Россия, Московская область, Королёв, улица Карла Маркса, 1А;"Трикотажные фабрики    (Легкая промышленность)";7124
37.703209;55.73038;Таганский мясокомбинат;109029, г.Москва, Автомобильный проезд, д.8;"Мясоперерабатывающие заводы    (Пищевая и с/х промышленность)";5394
37.633194;55.629531;Царицыно;115516, Россия, г. Москва, Кавказский бульвар, д. 58 стр. 1;"Мясоперерабатывающие заводы    (Пищевая и с/х промышленность)";4487
37.942224;55.561466;Тураевский Завод Специальных Конструкций ТЗСК;140080, Московская обл. г.Лыткарино, промзона Тураево, стр.12;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";3853
37.74852;55.753772;Торговый Дом Челябинский Инструментальный Завод;111524, г. Москва, ул. Электродная, дом 2, строение 7, этаж 4, помещение XI, ком. 17;"Инструментальные заводы    (Машиностроение и металлообработка)";5561
36.857607;55.915094;Истринский Опытный завод Углемаш;143500, Московская область г. Истра, пл. Революции, д.6;"Угольные компании    (Полезные ископаемые)";6973
37.693588;55.899325;Бетонный завод ТД Эксперт;МО Мытищи, улица Центральная, 20Б, офис 114, Бизнес-центр “Quadrum”;"Заводы ЖБИ    (Строительные и отделочные материалы)";6951
37.367859;55.81565;Завод упаковки UpakExpress;Московская область, Красногорск, Павшинский бульвар, 20;"Производители бумажной и картонной тары    (Лесная промышленность)";6108
37.439203;55.900637;Фабрика сладкого декора;141400, Московская область, г. Химки, ул. Рабочая, д. 2а, строение 1. офис 8;"Кондитерские фабрики    (Пищевая и с/х промышленность)";6933
37.071495;55.551084;Завод технической керамики;143360, Московская обл., г.Апрелевка, Наро-Фоминский р-н, ул.Августовская, д.1;"Инструментальные заводы    (Машиностроение и металлообработка)";3709
37.769981;55.81827;Фабрика тары;107497, Россия, г. Москва, ул. Монтажная, д.3.;"Лесная промышленность    (Производители деревянных изделий)";6218
37.697999;55.690324;ТентКар.ру;г. Москва, ул. Нагатинская набережная, вл. 74 (метро Коломенская);"Текстильные фабрики    (Легкая промышленность)";4983
37.699633;55.778335;СтеклоМолл;г. Москва, ул. Б. Почтовая, д. 26 В, стр. 2, 3 этаж, помещение II;"Стекольные заводы    (Строительные и отделочные материалы)";5803
37.40778;55.161121;Сухарный Комбинат;142305 Московская область, район Чеховский, деревня Сергеево, улица Промышленная, дом 1;"Пищевая и с/х промышленность    (Хлебокомбинаты)";207
36.820749;55.908898;Бильярдная фабрика Игра;Московская область, Истринский район;"Прочие промышленные производства    (Производители спортивного оборудования)";6971
37.451654;55.56927;Хлебокомбинат Собинский;Москва, п. Сосенское, Калужское ш., 23-й км, домовл., 14, стр. 3, «К2 Бизнес-парк», корпус А, офис 2-2;"Хлебокомбинаты    (Пищевая и с/х промышленность)";3900
37.576519;55.430712;Подольский Завод Строительных Конструкций;142100, Московская область г.Подольск, ул. Бронницкая, д. 14;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";2679
37.41785;55.984526;Завода Металлических Конструкций;Посёлок аэропорта Шереметьево городской округ Химки, Московская обл;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";7669
37.846625;55.646589;Святозар;Россия, Московская обл., г.Котельники, мкр. \u0022Силикат\u0022, ПРОМЗОНА, стр. 5;"Лакокрасочные заводы    (Химическая и нефтехимическая промышленность)";4666
36.969959;55.627504;Фабрика светопрозрачных конструкций Альтиниум;г. Голицыно, Промышленный проезд, д. 2;"Алюминиевые заводы    (Металлургия)";4357
37.815884;55.331275;ТЕРМОПЛАСТ;142046, Московская область, г. Домодедово, м-он \u0022Белые Столбы\u0022, владение \u0022Новэра\u0022;"Производители композитных материалов и утеплителей    (Строительные и отделочные материалы)";1794
37.307133;55.954818;Мебельная фабрика StArt furniture;141421, Россия, Московская область, г. Химки, мкр. Сходня, ул. Первомайская, вл. 28а;"Мебельные фабрики    (Лесная промышленность)";7415
37.681227;55.72815;Фабрика свадебных платьев Союзком;г. Москва, ул. Талалихина, д. 41, стр. 16;"Легкая промышленность    (Швейные фабрики)";5392
37.778595;55.726026;Сварзавод;Москва, Россия 1-й Институтский пр., д.1;"Промышленное оборудование    (Производители сварочного оборудования)";5317
37.0992;55.974438;СИБПРОМСТРОЙ;Московская область, Солнечногорский район, д. Голубое, ул. Трехсвятская, д. 13;"Строительные и отделочные материалы    (Заводы ЖБИ)";7565
37.63261;55.888816;Семикс;127282, г. Москва, Чермянский проезд, 7.;"Заводы ЖБИ    (Строительные и отделочные материалы)";6783
37.899374;55.78936;СГМ-вибро;Московская область, г. Балашиха, Шоссе Энтузиастов, д.2;"Строительные и отделочные материалы    (Производители композитных материалов и утеплителей)";5900
37.389292;55.724099;Московский мясоперерабатывающий завод Сетунь (Сетунь);Москва, ул. Горбунова, 4, стр. 3;"Мясоперерабатывающие заводы    (Пищевая и с/х промышленность)";5289
37.63261;55.888816;Щелковский металлопрокатный завод;г.Москва, Чермянский проезд д.7, эт.3, оф.3308;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";6783
37.786941;55.943159;Фабрика мягкой мебели Швецинтерком;Россия, Московская область, Мытищи, улица Щорса, 19;"Мебельные фабрики    (Лесная промышленность)";7368
37.497495;55.704823;Сибирская фабрика здоровья;Россия, Москва, Мосфильмовская улица, 53;"Производители бакалеи    (Пищевая и с/х промышленность)";5133
37.65479;55.804562;Ювелирный завод СААВ;107014, г. Москва, 2-ой Лучевой просек 5В стр.1;"Ювелирные заводы    (Прочие промышленные производства)";6046
37.679772;55.702957;Кондитерская фабрика Сладпром;Московская область, Москва, ул. Трофимова д.27;"Кондитерские фабрики    (Пищевая и с/х промышленность)";5146
37.765651;55.620997;Завод Уралочка;РоссияМосковская областьМоскваЛенинский р-н, Бесединское шоссе, Картино, СНТ Картинская Гора;"Производители пленок и труб из полимерных материалов    (Химическая и нефтехимическая промышленность)";4414
37.536499;55.880833;Смиловичский кожевенный завод;Москва, Дмитровское шоссе 107/13;"Кожевенные заводы    (Легкая промышленность)";6776
37.671938;55.775753;Московский завод счетно-аналитических машин имени В.Д.Калмыкова;105066, г. Москва, ул. Красносельская Нижн, д. 35;"Машиностроительные заводы    (Машиностроение и металлообработка)";5801
37.601205;55.58696;Завод Эталон;117405, Москва, ул. Кирпичные Выемки, 2к1;"Строительные и отделочные материалы    (Производители дверей)";4074
37.591503;55.694368;Завод Полимерных Изделий СОУЛСБЕРРИ;г. Москва, ул. Карьер, д. 2а, стр. 1, оф. 325;"Производители пленок и труб из полимерных материалов    (Химическая и нефтехимическая промышленность)";5058
37.595393;55.797205;Завод теплотехнического оборудования Сатэкс;127018, г. Москва ул. Двинцев 3;"Промышленное оборудование    (Производители теплового оборудования)";5960
37.772325;55.811432;Завод САНТЕХПРОМ;107497, г. Москва, ул. Амурская, д. 9/6;"Промышленное оборудование    (Производители теплообменного оборудования)";6137
37.574139;55.441836;Подольский мукомольный завод;142116 Московская область, г. Подольск, ул. Лобачёва, д. 24;"Мукомольные заводы    (Пищевая и с/х промышленность)";2760
37.574139;55.441836;Подольский экспериментальный мукомольный завод;142116 Московская область, г. Подольск, ул. Лобачёва, д. 24;"Мукомольные заводы    (Пищевая и с/х промышленность)";2760
37.764231;55.914897;Фабрика РУССКАЯ ДЕРЕВЯННАЯ ИГРУШКА;141009, Московская область, г.Мытищи, улица Колонцова 5;"Фабрики игрушек    (Легкая промышленность)";7038
37.720474;55.824971;Русская лента;107150, Москва, Лосиноостровская улица, 30А, стр.15;"Легкая промышленность    (Производители веревочных изделий)";6215
37.644333;55.894354;Фабрика Просумки;Россия, Москва, Полярная ул. 41;"Легкая промышленность    (Производители галантерейных изделий)";6865
37.104922;55.879157;Ресурс;Россия, Московская область, городской округ Истра, деревня Талицы;"Заводы ЖБИ    (Строительные и отделочные материалы)";6663
37.552786;55.891067;Первый профильный завод;127591, г. Москва, ул. Дубнинская, д. 81А стр.3;"Строительные и отделочные материалы    (Производители фасадных материалов)";6859
37.812489;55.921016;Завод холодильного и технологического оборудования Простор Л;141070, Россия, Московская область, г. Королев, ул. Циолковского, 2а;"Промышленное оборудование    (Производители холодильного оборудования)";7123
37.116807;55.860241;Завод теплиц РосТеплица;г. Москва, г. Дедовск, ул. Гагарина, д. 18;"Химическая и нефтехимическая промышленность    (Производители пленок и труб из полимерных материалов)";6500
37.779745;55.464769;Бетонный завод Спец Русь-Бетон;Россия, Московская область, Домодедово, Промышленная улица, 31;"Заводы ЖБИ    (Строительные и отделочные материалы)";2939
37.731218;55.683447;Rubaska;г. Москва, Полбина 3С1;"Трикотажные фабрики    (Легкая промышленность)";4986
37.256728;55.656473;Московский комбинат строительных материалов МКСМ;Московская область, г.Одинцово, ул. Железнодорожная д. 19;"Заводы ЖБИ    (Строительные и отделочные материалы)";4706
37.774813;55.654681;Фабрика Русская пуговица;109469 , Москва , Перервинский б-р, д.27, корп. 1;"Химическая и нефтехимическая промышленность    (Заводы пластмасс)";4661
37.785782;55.944415;Завод строительных материалов Автострой;г. Мытищи, ул. Силикатная д. 42;"Заводы ЖБИ    (Строительные и отделочные материалы)";7368
37.181503;55.353622;Русский рыбный мир;142138, г. Москва, поселение Щаповское, пос. Курилово, ул. Центральная, д. 15, пом. 1;"Консервные заводы    (Пищевая и с/х промышленность)";1912
37.573474;55.43275;Подольская трикотажная фабрика ПТФ;Россия, Московская область, Подольск, Бронницкая улица, 1;"Трикотажные фабрики    (Легкая промышленность)";2678
37.547639;55.421159;Подольский электромеханический завод ПЭМЗ;Россия, Московская область, г. Подольск, ул. Большая Серпуховская, вл. 43;"Электромеханические заводы    (Машиностроение и металлообработка)";2595
37.572504;55.505424;Подольская Фабрика Окон;г.Москва, г.Щербинка, Симферопольское шоссе, Д.6/10 1 Этаж;"Строительные и отделочные материалы    (Производители окон)";3334
37.72387;55.712589;Фабрика офисных перегородок;г. Москва, Волгоградский пр-т, 47, офис 307;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";5231
37.259189;55.664578;Одинцовский завод легких конструкций ОЗЛК;Россия, Московская область, Одинцово, улица Старое Яскино, 75А;"Строительные и отделочные материалы    (Производители фасадных материалов)";4788
37.5501;55.427882;Фабрика межкомнатных дверей Оникс;ул. Комсомольская, 1, Подольск, Московская область, 142100;"Строительные и отделочные материалы    (Производители дверей)";2595
37.726044;55.598044;Московская обувная фабрика имени Г.В. Муханова;115583, г.Москва, Каширское шоссе д.65;"Обувные фабрики    (Легкая промышленность)";4165
37.571749;55.441014;Подольскхлеб;Россия, 142100, Московская обл., г. Подольск ул. Лобачева, 19;"Хлебокомбинаты    (Пищевая и с/х промышленность)";2760
37.544944;55.435202;Подольская фабрика офсетной печати;142100, Московская область, Подольск, Революционный проспект, 80/42;"Прочие промышленные производства    (Типографии/полиграфии)";2676
37.067857;55.538259;ПИНГОНС;143362, Россия, Московская область, г.Апрелевка, ул. Апрелевская, д.65, оф. 213;"Трикотажные фабрики    (Легкая промышленность)";3626
37.573016;55.456694;Подольский завод оборудования;Россия, Московская область, Подольск, Плещеевская улица, 34;"Промышленное оборудование    (Производители нефтегазового оборудования)";2842
37.313906;55.666701;Мясокомбинат Очаково;143000, Московская обл., Одинцовский р-н, д. Вырубово, д. 160, стр. 1;"Мясоперерабатывающие заводы    (Пищевая и с/х промышленность)";4792
37.702041;55.777545;Коломенский завод тепловых труб;Россия, Москва, Рубцовская набережная, 3;"Трубные заводы    (Металлургия)";5804
37.560556;55.473179;Кондитерская фабрика Би-энд-Би (B\u0026B);142111, Московская обл., г. Подольск, Рязановское шоссе, д.1;"Кондитерские фабрики    (Пищевая и с/х промышленность)";3005
37.808743;55.791435;Компания СтройПрокат;105187, Нижняя Первомайская, д. 47, Москва, Россия;"Строительные и отделочные материалы    (Производители кровельных материалов)";5975
37.427121;55.692957;Очаковский комбинат пищевых ингредиентов;121471, г. Москва, ул. Рябиновая д.53;"Пищевая и с/х промышленность    (Производители бакалеи)";5046
37.593659;55.821871;Останкинский пивоваренный завод;127322 Москва, Огородный проезд, дом 20;"Пивоваренные заводы    (Пищевая и с/х промышленность)";6206
37.734596;55.885943;Перловский завод энергетического оборудования;Россия, 141 011, г. Мытищи, Московская обл., ул. Коммунистическая, д. 23.;"Энергетические компании    (Энергетика и коммунальное хозяйство)";6790
37.960001;55.73924;Обойная фабрика ПАЛИТРА;143983, Российская Федерация, Московская область, г. Балашиха, микрорайон «Керамик», улица Керамическая, строение 1-Ж;"Строительные и отделочные материалы    (Производители отделочных материалов)";5494
37.77599;55.91353;Мытищинский завод Мосводоканалстрой;Московская область, г.Мытищи, Олимпийский проспект 2,, помещение 1 инд. 141009;"Водоканалы    (Энергетика и коммунальное хозяйство)";7039
37.279923;55.66601;Одинцовская Зеркальная Фабрика;ул. Маковского, 3, Одинцово, Московская обл., 143006;"Стекольные заводы    (Строительные и отделочные материалы)";4789
37.677921;55.325175;Истринская фабрика спортивного оборудования;Россия, Московская область, ГО Подольск, д.Валищево, 15в;"Прочие промышленные производства    (Производители спортивного оборудования)";1702
36.979885;55.514045;Опытный завод Гидромонтаж;143345, Московская область, Наро-фоминский район, пос. Селятино, территория завода ‹‹Гидромонтаж››;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";3374
37.543219;55.432168;Подольский оконный завод;Подольск, Комсомольская ул., д. 59;"Строительные и отделочные материалы    (Производители окон)";2676
37.496758;55.916537;ПАНТЕЛЕМОНЕ;Московская обл., г. Долгопрудный, Лихачевский проспект, дом 18, стр.1;"Трикотажные фабрики    (Легкая промышленность)";7101
37.124254;55.854279;Дедовский Комбинат Окон;143530, РФ, Московская область, Истринский район, г. Дедовск, ул. Больничная, д. 8А.;"Строительные и отделочные материалы    (Производители окон)";6500
37.958699;55.636504;Пехорский текстиль;140072, Россия, Московская область, Люберецкий район поселок Жилино-2, д.1 \u0022А\u0022;"Текстильные фабрики    (Легкая промышленность)";4510
37.436948;55.856573;Окна Эверест;Москва, ул. Героев Панфиловцев, 10;"Строительные и отделочные материалы    (Производители окон)";6523
37.84464;56.009044;Мебельная фабрика NOTA;г. Пушкино, Писаревский проезд, д. 5;"Мебельные фабрики    (Лесная промышленность)";7946
37.417212;55.692277;Фасадные системы АФКОН;г. Москва, Рябиновая, 28А;"Строительные и отделочные материалы    (Производители фасадных материалов)";5045
37.540982;55.901046;Литейный Завод Пресс-Форм;Московская область,Москва,Дмитровское шоссе,157с7;"Заводы пластмасс    (Химическая и нефтехимическая промышленность)";6940
37.951205393321;55.747417849658;Кучинский опытно-керамический завод;ОБЛАСТЬ МОСКОВСКАЯ, БАЛАШИХА, ЮЖНАЯ (КУЧИНО МКР.) ДОМ 1 КОРПУС АДМ-НЫЙ ПОМЕЩЕНИЕ 48;"Строительные и отделочные материалы    (Керамические заводы)";5575
37.568282;55.850646;Владыкинский механический завод;127238, г. Москва, шоссе Дмитровское, д. 58;"Механические заводы    (Машиностроение и металлообработка)";6450
37.930105;55.960256;НСТ;141282 Московская обл., г. Ивантеевка, ул. Толмачева, д. 104, стр. 1, пом. 25;"Заводы ЖБИ    (Строительные и отделочные материалы)";7460
37.924985;55.970932;Завод Вентмаш;141281, Московская обл., г. Ивантеевка, ул. Заречная д. 1;"Промышленное оборудование    (Производители вентиляционного оборудования)";7623
37.675235;55.72055;Московский шинный завод Таганка;115088, Россия, город Москва, улица Шарикоподшипниковская, дом 11;"Шинные заводы    (Химическая и нефтехимическая промышленность)";5310
37.803173;55.619198;НЗК;Московская Область, Дзержинский городской округ, Алексеевская, 5;"Производители композитных материалов и утеплителей    (Строительные и отделочные материалы)";4417
37.335681;55.695961;Одинцовская швейная фабрика;143005, Московская область, Одинцовский район, п. Трехгорка, ул. Трехгорная, д. 4, офис 311;"Швейные фабрики    (Легкая промышленность)";5039
37.539078;55.747115;Уральский Ювелирный Завод;Москва, Пресненская набережная, 8, стр.1, МФК город столиц, башня Москва;"Ювелирные заводы    (Прочие промышленные производства)";5546
37.938504;55.9754;Завод опытного моделирования Магнат;Московская область, г. Ивантеевка, ул. Бережок, д. 7, помещение 31;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";7624
37.499884;55.916895;Московский Камнеобрабатывающий Комбинат;г.Долгопрудный (МО) 141700, Московская обл., Транспортный проезд 5;"Обогатительные комбинаты (ГОК)    (Полезные ископаемые)";7101
37.782458;55.438915;Завод металлоконструкций Цех;Московская область, г. Домодедово, Станционная 26;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";2693
37.292427;55.665055;Московский завод электронного приборостроения МЗЭП;143006, РФ, г. Одинцово Московской обл., ул. Сосновая, д. 28.;"Машиностроение и металлообработка    (Приборостроительные заводы)";4790
37.333238;55.808407;Невский энергомеханический завод NEMZ;143402, Московская обл., г. Красногорск, Ильинское шоссе, д. 1А;"Энергетика и коммунальное хозяйство    (Заводы электрощитового оборудования)";6105
37.691162;55.746993;Московский завод по модернизации и строительству вагонов имени Войтовича;Россия, Москва, шоссе Энтузиастов, 4с32;"Транспорт и спецтехника    (Вагоностроительные заводы)";5557
37.181503;55.353622;Машиностроительный завод ПОТОК;108830, г. Москва, поселение Вороновское, квартал 16, влд.1;"Промышленное оборудование    (Производители сельхозтехники)";1912
37.926728;55.670397;Люберецкий завод мостостроительного оборудования;Люберцы, ул. Железнодорожная, 4;"Промышленное оборудование    (Производители бурового оборудования)";4836
36.888634;55.904856;Завод детского питания Нутриция;Россия, Московская область, Истра, Московская улица, 48;"Пищевая и с/х промышленность    (Производители детского питания)";6894
37.721822;55.440309;Фабрика МИДЕЛЬ;Московская область, г. Домодедово, территория Промзона Текстильщик, с9 микрорайон Западный;"Мебельные фабрики    (Лесная промышленность)";2771
37.138025;55.81302;Кондитерская фабрика МАЛВИКЪ;143581, Московская область, Истринский район, Павло-Cлободское с/п, деревня Новинки, д. 91;"Кондитерские фабрики    (Пищевая и с/х промышленность)";6091
37.288232;55.671935;Швейная фабрика Мантис;Россия, Московская область, Одинцово, Союзная улица, 7;"Легкая промышленность    (Швейные фабрики)";4790
37.866181;55.565936;Молоковская картонажно-полиграфическая фабрика;142714, МО, Ленинский р-он, с Молоково, Школьная, 23Ю;"Производители бумажной и картонной тары    (Лесная промышленность)";3929
37.670286;55.722299;Меховая фабрика Марина Фурс;г. Москва, ул Шарикоподшипниковская 11с1, торговый комплекс \u0022Дубровка\u0022 ряд 7, магазин 157;"Меховые фабрики    (Легкая промышленность)";5309
37.438107;55.89349;Фабрика резиновых покрытий Мастерфайбр;141400 г. Химки, ул. Энгельса д. 10/19, помещение 005;"Заводы РТИ    (Химическая и нефтехимическая промышленность)";6851
37.780661;55.941496;Мебельная фабрика МДВМ;Московская область, Мытищи, ул. Силикатная, д.36;"Мебельные фабрики    (Лесная промышленность)";7285
37.739177;55.668214;Люблинский литейно-механический завод;109382, г. Москва, ул. Люблинская, 72;"Машиностроительные заводы    (Машиностроение и металлообработка)";4822
37.369083016806;55.589506808362;Агрокомбинат Московский;Москва, город Московский, ул. Солнечная 32;"Пищевая и с/х промышленность    (Фермерские предприятия)";4058
37.849616;55.630939;ЛМЗ Луч;Московская область, г.Дзержинский;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";4502
37.731048;55.676697;Часовой завод Мактайм;"""Москва, Кузнечный тупик, 1а";;"Часовые заводы    (Прочие промышленные производства)";4904
37.635754;55.880914;Лосиноостровский завод строительных материалов и конструкций;127081, г Москва, ул Полярная, 25;"Кирпичные заводы    (Строительные и отделочные материалы)";6783
37.759048;55.617037;Кожгалантерейная фабрика Медведково;Россия, Москва, Ореховый бульвар, 63;"Кожевенные заводы    (Легкая промышленность)";4332
37.767366;55.816318;Московский завод вакуумных электропечей МЭВЗ;107497, РФ, г. Москва, ул. Монтажная, д. 2А, каб. 402.;"Промышленное оборудование    (Производители промышленных печей)";6136
37.91222;55.582014;Лыткаринский пищевой комбинат;140080, Московская область, г. Лыткарино, ул. Парковая, д. 1, здание литер Б;"Производители бакалеи    (Пищевая и с/х промышленность)";4015
37.708248;55.753787;Светотехнический завод МЭИ-МЭК;Россия, Москва, Красноказарменная улица, 14;"Светотехнические заводы    (Машиностроение и металлообработка)";5558
37.64648;55.716022;Машиностроительный завод Лепта;115114 г. Москва, Павелецкая набережная, д. 2;"Промышленное оборудование    (Станкостроительные заводы)";5226
37.912202;55.67124;Люберецкий хлебокомбинат;140000, Московская область, г. Люберцы, ул. Хлебозаводская., д. 9;"Хлебокомбинаты    (Пищевая и с/х промышленность)";4835
37.686392;55.860959;Меленковский консервный завод;129337, Россия, Москва, Хибинский проезд, д.20;"Консервные заводы    (Пищевая и с/х промышленность)";6540
37.524192;55.770983;Московский мельничный комбинат № 3 (Мелькомбинат № 3);123007 г. Москва, ул. Магистральная 1-я, дом 14, стр.9;"Мукомольные заводы    (Пищевая и с/х промышленность)";5709
37.067094;55.714359;Московский конный завод №1;143030, Московская область, Одинцовский район, с. Успенское, д. 51А;"Пищевая и с/х промышленность    (Конезаводы)";5184
37.648861;55.760276;Металлообрабатывающий завод Металлоконструкция;105062 г Москва, ул. Покровка 29, строение 1, помещение 16;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";5636
37.631173;55.785564;Композитная черепица ТЕХНОНИКОЛЬ;129110, Россия, г. Москва, ул. Гиляровского, д.47, стр.5;"Строительные и отделочные материалы    (Производители композитных материалов и утеплителей)";5880
37.922191;55.6746;Люберецкий завод металлоконструкций;ул, пр-д Проектируемый 4296, строение 4, Люберцы, Московская обл., 140070;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";4917
37.912364;55.670828;Lonax;Хлебозаводская ул., 8, Люберцы, Московская обл., 140014;"Легкая промышленность    (Производители матрасов)";4835
37.931543;55.968287;Королевский свайный завод;МО, г.Ивантеевка, ул.Трудовая, 3;"Заводы металлоконструкций и металлоизделий    (Машиностроение и металлообработка)";7542
37.581855;55.848513;Торговый дом СФЗ;Москва, Алтуфьевское шоссе, д.1;"Фанерные комбинаты    (Лесная промышленность)";6451
37.737372;55.466524;Завод LEVART;Россия, Московская область, Домодедово, Индустриальная улица, 1;"Строительные и отделочные материалы    (Производители тротуарной плитки)";3018
37.487649;55.662308;Апрелевский Экспериментальный Завод;г. Москва, пр-т Вернадского, дом 105, кор.2, офис 12;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";4722
37.838845;55.564796;Лисна;Россия, Московская область, Ленинский городской округ, деревня Мисайлово, 2;"Легкая промышленность    (Производители матрасов)";3845
37.011335;55.595496;Кобяковская фабрика по лозоплетению;Московская область, Одинцово, д.Кобяково ул. Лесная 31;"Мебельные фабрики    (Лесная промышленность)";4114
37.351896;55.593868;Торговый Дом ЗТМ;142784, г. Москва, ул. Хабарова, д.2, офис 319А;"Транспорт и спецтехника    (Производители спецтехники)";4139
37.629906;55.628113;Фабрика матрасов Laneve;Москва, Кавказский бульвар, дом 59;"Легкая промышленность    (Производители матрасов)";4486
